checkin_id,user_id,resource_name,checkin_time,checkout_time,duration_min,day_of_week,is_planned
2118,u_090,Gymnasium,2026-08-15T08:00:00,2026-08-15T08:39:00,39,Saturday,True
2057,u_045,Gymnasium,2026-08-15T08:01:00,2026-08-15T08:38:00,37,Saturday,True
2167,u_123,Gymnasium,2026-08-15T08:03:00,2026-08-15T09:06:00,63,Saturday,True
2232,u_161,Indoor Sports Complex,2026-08-15T08:06:00,2026-08-15T08:58:00,52,Saturday,True
2020,u_021,Food Court,2026-08-15T08:07:00,2026-08-15T08:57:00,50,Saturday,True
2176,u_125,Gymnasium,2026-08-15T08:08:00,2026-08-15T09:57:00,109,Saturday,True
2262,u_184,Gymnasium,2026-08-15T08:08:00,2026-08-15T09:30:00,82,Saturday,True
2092,u_070,Indoor Sports Complex,2026-08-15T08:10:00,2026-08-15T09:51:00,101,Saturday,True
2225,u_156,Central Cafeteria,2026-08-15T08:14:00,2026-08-15T08:48:00,34,Saturday,True
2033,u_029,Indoor Sports Complex,2026-08-15T08:23:00,2026-08-15T09:48:00,85,Saturday,True
2012,u_014,Central Cafeteria,2026-08-15T08:24:00,2026-08-15T09:06:00,42,Saturday,True
2180,u_127,Food Court,2026-08-15T08:28:00,2026-08-15T09:13:00,45,Saturday,True
2091,u_070,Central Cafeteria,2026-08-15T08:30:00,2026-08-15T09:21:00,51,Saturday,True
2109,u_084,Computer Lab A,2026-08-15T08:30:00,2026-08-15T09:30:00,60,Saturday,True
2089,u_069,Central Cafeteria,2026-08-15T08:31:00,2026-08-15T09:30:00,59,Saturday,True
2130,u_099,Gymnasium,2026-08-15T08:33:00,2026-08-15T09:59:00,86,Saturday,False
2105,u_080,Central Cafeteria,2026-08-15T08:38:00,2026-08-15T09:12:00,34,Saturday,True
2224,u_155,Central Cafeteria,2026-08-15T08:39:00,2026-08-15T09:09:00,30,Saturday,True
2043,u_036,Central Cafeteria,2026-08-15T08:41:00,2026-08-15T09:24:00,43,Saturday,True
2080,u_063,Central Cafeteria,2026-08-15T08:42:00,2026-08-15T09:21:00,39,Saturday,True
2170,u_123,Central Cafeteria,2026-08-15T08:43:00,2026-08-15T09:08:00,25,Saturday,True
2248,u_173,Student Center,2026-08-15T08:46:00,2026-08-15T09:08:00,22,Saturday,False
2134,u_101,Computer Lab A,2026-08-15T08:56:00,2026-08-15T09:51:00,55,Saturday,True
2192,u_135,Computer Lab A,2026-08-15T09:00:00,2026-08-15T09:59:00,59,Saturday,True
2143,u_106,Computer Lab A,2026-08-15T09:01:00,2026-08-15T09:47:00,46,Saturday,True
2162,u_120,Computer Lab A,2026-08-15T09:03:00,2026-08-15T10:08:00,65,Saturday,True
2259,u_182,Student Center,2026-08-15T09:04:00,2026-08-15T10:25:00,81,Saturday,True
2048,u_041,Computer Lab B,2026-08-15T09:05:00,2026-08-15T09:44:00,39,Saturday,True
2096,u_074,Computer Lab B,2026-08-15T09:12:00,2026-08-15T10:59:00,107,Saturday,True
2111,u_084,Computer Lab B,2026-08-15T09:17:00,2026-08-15T10:52:00,95,Saturday,True
2088,u_069,WiFi Zone North,2026-08-15T09:35:00,2026-08-15T10:42:00,67,Saturday,False
2085,u_066,Computer Lab B,2026-08-15T09:52:00,2026-08-15T11:23:00,91,Saturday,True
2098,u_076,Student Center,2026-08-15T09:53:00,2026-08-15T10:51:00,58,Saturday,True
2154,u_113,Computer Lab B,2026-08-15T09:56:00,2026-08-15T11:02:00,66,Saturday,True
2235,u_163,Computer Lab B,2026-08-15T09:57:00,2026-08-15T11:47:00,110,Saturday,True
2102,u_078,Computer Lab B,2026-08-15T10:02:00,2026-08-15T11:14:00,72,Saturday,True
2272,u_193,Student Center,2026-08-15T10:04:00,2026-08-15T10:55:00,51,Saturday,True
2053,u_043,Computer Lab B,2026-08-15T10:05:00,2026-08-15T11:05:00,60,Saturday,True
2004,u_005,Computer Lab A,2026-08-15T10:07:00,2026-08-15T11:03:00,56,Saturday,True
2022,u_021,Student Center,2026-08-15T10:12:00,2026-08-15T11:08:00,56,Saturday,True
2063,u_051,WiFi Zone South,2026-08-15T10:38:00,2026-08-15T12:34:00,116,Saturday,False
2228,u_157,Computer Lab B,2026-08-15T10:39:00,2026-08-15T12:29:00,110,Saturday,True
2145,u_108,Student Center,2026-08-15T10:45:00,2026-08-15T11:53:00,68,Saturday,True
2011,u_012,Student Center,2026-08-15T10:46:00,2026-08-15T11:59:00,73,Saturday,True
2124,u_094,Student Center,2026-08-15T10:49:00,2026-08-15T11:48:00,59,Saturday,True
2257,u_180,Student Center,2026-08-15T10:49:00,2026-08-15T11:49:00,60,Saturday,True
2153,u_113,Student Center,2026-08-15T10:50:00,2026-08-15T12:05:00,75,Saturday,True
2236,u_164,Student Center,2026-08-15T10:51:00,2026-08-15T12:36:00,105,Saturday,True
2190,u_134,Student Center,2026-08-15T10:53:00,2026-08-15T11:53:00,60,Saturday,True
2044,u_038,Computer Lab A,2026-08-15T10:54:00,2026-08-15T11:48:00,54,Saturday,True
2034,u_029,Computer Lab A,2026-08-15T10:55:00,2026-08-15T11:37:00,42,Saturday,True
2002,u_002,Student Center,2026-08-15T10:57:00,2026-08-15T12:16:00,79,Saturday,True
2013,u_016,Computer Lab B,2026-08-15T11:01:00,2026-08-15T12:00:00,59,Saturday,True
2254,u_177,Computer Lab B,2026-08-15T11:03:00,2026-08-15T12:05:00,62,Saturday,True
2158,u_117,Computer Lab A,2026-08-15T11:06:00,2026-08-15T12:15:00,69,Saturday,True
2005,u_006,Computer Lab B,2026-08-15T11:07:00,2026-08-15T12:04:00,57,Saturday,True
2222,u_155,Computer Lab A,2026-08-15T11:08:00,2026-08-15T12:28:00,80,Saturday,True
2275,u_196,Computer Lab A,2026-08-15T11:12:00,2026-08-15T12:12:00,60,Saturday,True
2220,u_154,Computer Lab A,2026-08-15T11:13:00,2026-08-15T12:06:00,53,Saturday,True
2261,u_183,Computer Lab B,2026-08-15T11:16:00,2026-08-15T12:46:00,90,Saturday,True
2031,u_028,Food Court,2026-08-15T11:26:00,2026-08-15T12:38:00,72,Saturday,False
2233,u_162,WiFi Zone North,2026-08-15T11:50:00,2026-08-15T12:09:00,19,Saturday,False
2269,u_190,Computer Lab B,2026-08-15T11:54:00,2026-08-15T13:31:00,97,Saturday,True
2270,u_190,Student Center,2026-08-15T11:54:00,2026-08-15T13:41:00,107,Saturday,True
2188,u_134,Computer Lab A,2026-08-15T12:00:00,2026-08-15T12:57:00,57,Saturday,True
2212,u_149,Student Center,2026-08-15T12:02:00,2026-08-15T13:36:00,94,Saturday,True
2194,u_137,WiFi Zone North,2026-08-15T12:03:00,2026-08-15T12:56:00,53,Saturday,False
2263,u_185,Student Center,2026-08-15T12:04:00,2026-08-15T13:14:00,70,Saturday,True
2183,u_130,Student Center,2026-08-15T12:05:00,2026-08-15T13:11:00,66,Saturday,True
2173,u_124,Computer Lab B,2026-08-15T12:09:00,2026-08-15T12:51:00,42,Saturday,True
2161,u_119,Central Cafeteria,2026-08-15T12:10:00,2026-08-15T13:23:00,73,Saturday,True
2186,u_132,Food Court,2026-08-15T12:10:00,2026-08-15T12:55:00,45,Saturday,True
2003,u_004,Food Court,2026-08-15T12:11:00,2026-08-15T12:34:00,23,Saturday,True
2241,u_168,Central Cafeteria,2026-08-15T12:13:00,2026-08-15T13:26:00,73,Saturday,True
2036,u_032,Central Cafeteria,2026-08-15T12:20:00,2026-08-15T13:18:00,58,Saturday,True
2265,u_187,Central Cafeteria,2026-08-15T12:20:00,2026-08-15T13:12:00,52,Saturday,True
2159,u_117,Central Cafeteria,2026-08-15T12:22:00,2026-08-15T13:37:00,75,Saturday,True
2273,u_193,Food Court,2026-08-15T12:22:00,2026-08-15T13:24:00,62,Saturday,True
2189,u_134,Food Court,2026-08-15T12:25:00,2026-08-15T13:30:00,65,Saturday,True
2218,u_153,Food Court,2026-08-15T12:27:00,2026-08-15T13:09:00,42,Saturday,True
2074,u_060,Food Court,2026-08-15T12:33:00,2026-08-15T13:23:00,50,Saturday,True
2015,u_017,Food Court,2026-08-15T12:35:00,2026-08-15T13:31:00,56,Saturday,True
2029,u_026,Food Court,2026-08-15T12:37:00,2026-08-15T13:24:00,47,Saturday,True
2123,u_093,Food Court,2026-08-15T12:38:00,2026-08-15T13:56:00,78,Saturday,True
2140,u_105,Central Cafeteria,2026-08-15T12:38:00,2026-08-15T13:28:00,50,Saturday,True
2253,u_177,Food Court,2026-08-15T12:39:00,2026-08-15T13:06:00,27,Saturday,True
2138,u_104,Main Library,2026-08-15T12:42:00,2026-08-15T13:45:00,63,Saturday,False
2103,u_079,Computer Lab A,2026-08-15T12:44:00,2026-08-15T13:34:00,50,Saturday,True
2084,u_065,Central Cafeteria,2026-08-15T12:46:00,2026-08-15T14:06:00,80,Saturday,True
2107,u_081,Computer Lab A,2026-08-15T12:48:00,2026-08-15T14:22:00,94,Saturday,True
2268,u_190,Central Cafeteria,2026-08-15T12:49:00,2026-08-15T13:16:00,27,Saturday,True
2135,u_101,Central Cafeteria,2026-08-15T12:51:00,2026-08-15T14:10:00,79,Saturday,True
2230,u_160,Student Center,2026-08-15T12:51:00,2026-08-15T14:25:00,94,Saturday,True
2142,u_106,Student Center,2026-08-15T12:52:00,2026-08-15T14:21:00,89,Saturday,True
2010,u_010,Student Center,2026-08-15T12:55:00,2026-08-15T14:44:00,109,Saturday,True
2274,u_193,Computer Lab B,2026-08-15T12:59:00,2026-08-15T13:48:00,49,Saturday,True
2215,u_150,Student Center,2026-08-15T13:02:00,2026-08-15T13:46:00,44,Saturday,True
2205,u_144,Computer Lab B,2026-08-15T13:03:00,2026-08-15T14:20:00,77,Saturday,True
2217,u_151,Computer Lab B,2026-08-15T13:04:00,2026-08-15T13:51:00,47,Saturday,True
2207,u_146,Computer Lab A,2026-08-15T13:05:00,2026-08-15T14:03:00,58,Saturday,True
2251,u_175,Student Center,2026-08-15T13:07:00,2026-08-15T14:06:00,59,Saturday,True
2095,u_073,Student Center,2026-08-15T13:10:00,2026-08-15T14:03:00,53,Saturday,True
2249,u_173,Student Center,2026-08-15T13:10:00,2026-08-15T15:00:00,110,Saturday,True
2234,u_162,Student Center,2026-08-15T13:11:00,2026-08-15T14:40:00,89,Saturday,True
2219,u_154,Computer Lab A,2026-08-15T13:15:00,2026-08-15T14:13:00,58,Saturday,False
2146,u_109,Science Library,2026-08-15T13:19:00,2026-08-15T13:49:00,30,Saturday,False
2042,u_036,Student Center,2026-08-15T13:48:00,2026-08-15T14:31:00,43,Saturday,True
2148,u_110,Computer Lab A,2026-08-15T13:48:00,2026-08-15T14:49:00,61,Saturday,True
2082,u_065,Student Center,2026-08-15T13:51:00,2026-08-15T14:49:00,58,Saturday,True
2168,u_123,Student Center,2026-08-15T13:51:00,2026-08-15T15:24:00,93,Saturday,True
2156,u_116,Student Center,2026-08-15T13:52:00,2026-08-15T14:56:00,64,Saturday,True
2001,u_001,Student Center,2026-08-15T13:53:00,2026-08-15T15:19:00,86,Saturday,True
2200,u_141,Computer Lab A,2026-08-15T13:53:00,2026-08-15T14:34:00,41,Saturday,True
2122,u_093,Computer Lab B,2026-08-15T13:55:00,2026-08-15T14:52:00,57,Saturday,True
2184,u_131,Student Center,2026-08-15T13:56:00,2026-08-15T15:11:00,75,Saturday,True
2075,u_061,Computer Lab A,2026-08-15T13:58:00,2026-08-15T14:41:00,43,Saturday,True
2056,u_044,Student Center,2026-08-15T13:59:00,2026-08-15T15:01:00,62,Saturday,True
2149,u_111,Main Library,2026-08-15T13:59:00,2026-08-15T15:18:00,79,Saturday,False
2081,u_064,Student Center,2026-08-15T14:01:00,2026-08-15T15:21:00,80,Saturday,True
2282,u_199,Computer Lab A,2026-08-15T14:06:00,2026-08-15T15:56:00,110,Saturday,True
2087,u_067,Student Center,2026-08-15T14:09:00,2026-08-15T15:07:00,58,Saturday,True
2008,u_009,Student Center,2026-08-15T14:10:00,2026-08-15T15:44:00,94,Saturday,True
2050,u_041,Computer Lab A,2026-08-15T14:35:00,2026-08-15T15:36:00,61,Saturday,True
2211,u_148,Computer Lab A,2026-08-15T14:48:00,2026-08-15T15:39:00,51,Saturday,True
2229,u_159,Student Center,2026-08-15T14:51:00,2026-08-15T16:02:00,71,Saturday,True
2227,u_157,Food Court,2026-08-15T14:53:00,2026-08-15T15:14:00,21,Saturday,False
2151,u_112,Student Center,2026-08-15T14:54:00,2026-08-15T15:47:00,53,Saturday,True
2114,u_087,Student Center,2026-08-15T14:57:00,2026-08-15T16:02:00,65,Saturday,True
2280,u_199,Student Center,2026-08-15T14:58:00,2026-08-15T15:49:00,51,Saturday,True
2027,u_024,Computer Lab A,2026-08-15T15:02:00,2026-08-15T16:22:00,80,Saturday,True
2127,u_095,Computer Lab B,2026-08-15T15:02:00,2026-08-15T16:02:00,60,Saturday,True
2247,u_172,Computer Lab B,2026-08-15T15:07:00,2026-08-15T15:45:00,38,Saturday,True
2016,u_018,Computer Lab A,2026-08-15T15:14:00,2026-08-15T15:54:00,40,Saturday,True
2072,u_058,Computer Lab B,2026-08-15T15:27:00,2026-08-15T16:13:00,46,Saturday,True
2171,u_124,Main Library,2026-08-15T15:41:00,2026-08-15T17:06:00,85,Saturday,False
2009,u_010,Science Library,2026-08-15T15:45:00,2026-08-15T17:46:00,121,Saturday,True
2078,u_063,Student Center,2026-08-15T15:49:00,2026-08-15T17:15:00,86,Saturday,True
2112,u_085,Science Library,2026-08-15T15:53:00,2026-08-15T17:33:00,100,Saturday,True
2086,u_066,Main Library,2026-08-15T15:55:00,2026-08-15T17:01:00,66,Saturday,True
2119,u_091,Computer Lab B,2026-08-15T15:59:00,2026-08-15T16:34:00,35,Saturday,True
2174,u_125,Science Library,2026-08-15T16:00:00,2026-08-15T17:15:00,75,Saturday,True
2239,u_167,Student Center,2026-08-15T16:00:00,2026-08-15T16:39:00,39,Saturday,True
2110,u_084,Science Library,2026-08-15T16:01:00,2026-08-15T16:55:00,54,Saturday,True
2208,u_147,Main Library,2026-08-15T16:01:00,2026-08-15T18:16:00,135,Saturday,True
2226,u_156,Computer Lab B,2026-08-15T16:01:00,2026-08-15T17:36:00,95,Saturday,True
2090,u_070,Main Library,2026-08-15T16:02:00,2026-08-15T16:53:00,51,Saturday,True
2117,u_090,Indoor Sports Complex,2026-08-15T16:03:00,2026-08-15T16:50:00,47,Saturday,False
2166,u_122,Main Library,2026-08-15T16:03:00,2026-08-15T18:22:00,139,Saturday,True
2045,u_039,Main Library,2026-08-15T16:04:00,2026-08-15T17:35:00,91,Saturday,True
2179,u_126,Computer Lab B,2026-08-15T16:06:00,2026-08-15T17:08:00,62,Saturday,True
2069,u_056,Student Center,2026-08-15T16:10:00,2026-08-15T17:54:00,104,Saturday,True
2277,u_196,Science Library,2026-08-15T16:10:00,2026-08-15T18:29:00,139,Saturday,True
2204,u_144,Student Center,2026-08-15T16:11:00,2026-08-15T16:52:00,41,Saturday,True
2281,u_199,Science Library,2026-08-15T16:11:00,2026-08-15T17:14:00,63,Saturday,True
2209,u_147,Student Center,2026-08-15T16:15:00,2026-08-15T17:45:00,90,Saturday,True
2028,u_025,Computer Lab B,2026-08-15T16:17:00,2026-08-15T17:29:00,72,Saturday,True
2100,u_077,Science Library,2026-08-15T16:17:00,2026-08-15T17:37:00,80,Saturday,True
2198,u_140,Gymnasium,2026-08-15T16:38:00,2026-08-15T17:35:00,57,Saturday,True
2133,u_101,Main Library,2026-08-15T16:42:00,2026-08-15T17:53:00,71,Saturday,False
2199,u_141,Main Library,2026-08-15T16:49:00,2026-08-15T20:09:00,200,Saturday,True
2210,u_148,Indoor Sports Complex,2026-08-15T16:52:00,2026-08-15T18:22:00,90,Saturday,True
2237,u_164,Indoor Sports Complex,2026-08-15T16:52:00,2026-08-15T18:31:00,99,Saturday,True
2214,u_150,Science Library,2026-08-15T16:55:00,2026-08-15T18:30:00,95,Saturday,True
2131,u_099,Main Library,2026-08-15T16:56:00,2026-08-15T18:00:00,64,Saturday,True
2065,u_051,Science Library,2026-08-15T17:00:00,2026-08-15T20:11:00,191,Saturday,True
2193,u_136,Science Library,2026-08-15T17:01:00,2026-08-15T20:01:00,180,Saturday,True
2071,u_058,Science Library,2026-08-15T17:04:00,2026-08-15T18:21:00,77,Saturday,True
2055,u_044,Indoor Sports Complex,2026-08-15T17:05:00,2026-08-15T17:58:00,53,Saturday,True
2108,u_082,Gymnasium,2026-08-15T17:09:00,2026-08-15T18:47:00,98,Saturday,True
2115,u_088,Computer Lab A,2026-08-15T17:11:00,2026-08-15T18:46:00,95,Saturday,False
2023,u_022,Indoor Sports Complex,2026-08-15T17:13:00,2026-08-15T18:11:00,58,Saturday,True
2040,u_034,Indoor Sports Complex,2026-08-15T17:39:00,2026-08-15T19:06:00,87,Saturday,True
2079,u_063,Science Library,2026-08-15T17:43:00,2026-08-15T19:41:00,118,Saturday,True
2046,u_039,Gymnasium,2026-08-15T17:49:00,2026-08-15T18:25:00,36,Saturday,True
2047,u_040,Indoor Sports Complex,2026-08-15T17:51:00,2026-08-15T18:51:00,60,Saturday,True
2037,u_032,Indoor Sports Complex,2026-08-15T17:54:00,2026-08-15T18:55:00,61,Saturday,True
2244,u_170,Main Library,2026-08-15T17:55:00,2026-08-15T19:12:00,77,Saturday,True
2021,u_021,Main Library,2026-08-15T17:59:00,2026-08-15T19:14:00,75,Saturday,True
2030,u_027,Science Library,2026-08-15T18:00:00,2026-08-15T19:29:00,89,Saturday,True
2093,u_072,Indoor Sports Complex,2026-08-15T18:00:00,2026-08-15T19:04:00,64,Saturday,True
2164,u_121,Science Library,2026-08-15T18:00:00,2026-08-15T19:26:00,86,Saturday,True
2169,u_123,Main Library,2026-08-15T18:00:00,2026-08-15T19:35:00,95,Saturday,True
2052,u_042,Science Library,2026-08-15T18:01:00,2026-08-15T19:41:00,100,Saturday,True
2132,u_100,Science Library,2026-08-15T18:02:00,2026-08-15T19:23:00,81,Saturday,True
2160,u_118,Indoor Sports Complex,2026-08-15T18:02:00,2026-08-15T18:44:00,42,Saturday,True
2240,u_167,Main Library,2026-08-15T18:04:00,2026-08-15T20:22:00,138,Saturday,True
2177,u_126,Indoor Sports Complex,2026-08-15T18:06:00,2026-08-15T18:56:00,50,Saturday,True
2187,u_133,Indoor Sports Complex,2026-08-15T18:11:00,2026-08-15T19:12:00,61,Saturday,True
2066,u_051,Indoor Sports Complex,2026-08-15T18:15:00,2026-08-15T19:12:00,57,Saturday,True
2206,u_145,Science Library,2026-08-15T18:15:00,2026-08-15T20:13:00,118,Saturday,True
2191,u_135,Science Library,2026-08-15T18:16:00,2026-08-15T20:01:00,105,Saturday,False
2202,u_144,Indoor Sports Complex,2026-08-15T18:18:00,2026-08-15T18:57:00,39,Saturday,True
2024,u_022,Main Library,2026-08-15T18:38:00,2026-08-15T21:37:00,179,Saturday,True
2061,u_048,Science Library,2026-08-15T18:41:00,2026-08-15T20:42:00,121,Saturday,True
2025,u_023,Gymnasium,2026-08-15T18:42:00,2026-08-15T20:30:00,108,Saturday,True
2083,u_065,Main Library,2026-08-15T18:44:00,2026-08-15T19:55:00,71,Saturday,True
2051,u_042,Food Court,2026-08-15T18:48:00,2026-08-15T19:37:00,49,Saturday,True
2279,u_199,Gymnasium,2026-08-15T18:48:00,2026-08-15T20:21:00,93,Saturday,True
2185,u_131,Main Library,2026-08-15T18:49:00,2026-08-15T21:43:00,174,Saturday,True
2266,u_189,Science Library,2026-08-15T18:50:00,2026-08-15T20:27:00,97,Saturday,True
2101,u_078,Food Court,2026-08-15T18:53:00,2026-08-15T19:15:00,22,Saturday,True
2231,u_161,Food Court,2026-08-15T18:53:00,2026-08-15T19:54:00,61,Saturday,True
2041,u_036,Food Court,2026-08-15T18:54:00,2026-08-15T19:53:00,59,Saturday,True
2126,u_095,Science Library,2026-08-15T18:55:00,2026-08-15T20:41:00,106,Saturday,True
2157,u_116,Food Court,2026-08-15T18:55:00,2026-08-15T19:39:00,44,Saturday,True
2039,u_034,Science Library,2026-08-15T18:56:00,2026-08-15T20:17:00,81,Saturday,True
2264,u_186,Main Library,2026-08-15T18:56:00,2026-08-15T19:58:00,62,Saturday,True
2019,u_020,Central Cafeteria,2026-08-15T18:59:00,2026-08-15T19:30:00,31,Saturday,True
2271,u_192,Food Court,2026-08-15T18:59:00,2026-08-15T19:58:00,59,Saturday,True
2152,u_112,Central Cafeteria,2026-08-15T19:00:00,2026-08-15T19:48:00,48,Saturday,True
2221,u_154,Food Court,2026-08-15T19:00:00,2026-08-15T20:20:00,80,Saturday,True
2067,u_054,Food Court,2026-08-15T19:01:00,2026-08-15T20:20:00,79,Saturday,True
2163,u_121,Indoor Sports Complex,2026-08-15T19:01:00,2026-08-15T20:06:00,65,Saturday,True
2129,u_098,Science Library,2026-08-15T19:02:00,2026-08-15T20:05:00,63,Saturday,True
2026,u_023,Central Cafeteria,2026-08-15T19:03:00,2026-08-15T19:56:00,53,Saturday,True
2182,u_129,Science Library,2026-08-15T19:03:00,2026-08-15T20:17:00,74,Saturday,True
2195,u_137,Central Cafeteria,2026-08-15T19:03:00,2026-08-15T19:54:00,51,Saturday,True
2267,u_189,Gymnasium,2026-08-15T19:03:00,2026-08-15T20:38:00,95,Saturday,True
2106,u_081,Indoor Sports Complex,2026-08-15T19:05:00,2026-08-15T20:39:00,94,Saturday,True
2006,u_007,Gymnasium,2026-08-15T19:06:00,2026-08-15T19:46:00,40,Saturday,True
2068,u_054,Central Cafeteria,2026-08-15T19:06:00,2026-08-15T19:47:00,41,Saturday,True
2094,u_073,Central Cafeteria,2026-08-15T19:06:00,2026-08-15T19:57:00,51,Saturday,True
2097,u_075,Food Court,2026-08-15T19:06:00,2026-08-15T19:49:00,43,Saturday,True
2246,u_172,Central Cafeteria,2026-08-15T19:06:00,2026-08-15T19:47:00,41,Saturday,True
2260,u_183,Central Cafeteria,2026-08-15T19:06:00,2026-08-15T19:53:00,47,Saturday,True
2000,u_001,Indoor Sports Complex,2026-08-15T19:07:00,2026-08-15T19:54:00,47,Saturday,True
2035,u_030,Science Library,2026-08-15T19:08:00,2026-08-15T20:47:00,99,Saturday,True
2213,u_150,Central Cafeteria,2026-08-15T19:08:00,2026-08-15T19:56:00,48,Saturday,True
2255,u_177,Science Library,2026-08-15T19:08:00,2026-08-15T20:19:00,71,Saturday,True
2242,u_169,Main Library,2026-08-15T19:09:00,2026-08-15T21:12:00,123,Saturday,True
2178,u_126,Science Library,2026-08-15T19:11:00,2026-08-15T22:27:00,196,Saturday,True
2250,u_174,Indoor Sports Complex,2026-08-15T19:11:00,2026-08-15T20:47:00,96,Saturday,True
2252,u_176,Food Court,2026-08-15T19:13:00,2026-08-15T20:05:00,52,Saturday,True
2243,u_170,Central Cafeteria,2026-08-15T19:16:00,2026-08-15T20:07:00,51,Saturday,True
2258,u_181,Food Court,2026-08-15T19:16:00,2026-08-15T20:16:00,60,Saturday,True
2165,u_122,Central Cafeteria,2026-08-15T19:18:00,2026-08-15T20:22:00,64,Saturday,True
2121,u_092,Gymnasium,2026-08-15T19:40:00,2026-08-15T20:53:00,73,Saturday,True
2125,u_095,Indoor Sports Complex,2026-08-15T19:46:00,2026-08-15T20:33:00,47,Saturday,True
2203,u_144,Main Library,2026-08-15T19:48:00,2026-08-15T21:23:00,95,Saturday,True
2076,u_062,Science Library,2026-08-15T19:49:00,2026-08-15T22:06:00,137,Saturday,True
2181,u_129,Main Library,2026-08-15T19:53:00,2026-08-15T21:05:00,72,Saturday,True
2196,u_138,Indoor Sports Complex,2026-08-15T19:56:00,2026-08-15T20:41:00,45,Saturday,True
2276,u_196,Gymnasium,2026-08-15T19:57:00,2026-08-15T20:58:00,61,Saturday,True
2113,u_086,Main Library,2026-08-15T19:59:00,2026-08-15T21:50:00,111,Saturday,True
2144,u_107,Indoor Sports Complex,2026-08-15T19:59:00,2026-08-15T21:04:00,65,Saturday,True
2155,u_114,Main Library,2026-08-15T20:02:00,2026-08-15T21:57:00,115,Saturday,True
2256,u_179,Indoor Sports Complex,2026-08-15T20:04:00,2026-08-15T21:00:00,56,Saturday,True
2060,u_048,Gymnasium,2026-08-15T20:10:00,2026-08-15T21:10:00,60,Saturday,True
2049,u_041,Main Library,2026-08-15T20:27:00,2026-08-15T22:10:00,103,Saturday,True
2017,u_018,Science Library,2026-08-15T20:50:00,2026-08-16T00:02:00,192,Saturday,True
2116,u_089,Science Library,2026-08-15T20:52:00,2026-08-15T22:29:00,97,Saturday,True
2120,u_092,Main Library,2026-08-15T20:56:00,2026-08-15T21:51:00,55,Saturday,True
2141,u_105,Science Library,2026-08-15T21:00:00,2026-08-15T22:03:00,63,Saturday,True
2172,u_124,Science Library,2026-08-15T21:02:00,2026-08-15T23:14:00,132,Saturday,True
2175,u_125,Main Library,2026-08-15T21:02:00,2026-08-15T21:56:00,54,Saturday,True
2137,u_103,Main Library,2026-08-15T21:03:00,2026-08-16T00:23:00,200,Saturday,True
2064,u_051,Main Library,2026-08-15T21:04:00,2026-08-16T00:21:00,197,Saturday,True
2054,u_043,Main Library,2026-08-15T21:07:00,2026-08-15T23:09:00,122,Saturday,True
